"Date","Death_cause","Parish"
1630-05-22,"Plague","S. Bartolomeo"
1630-05-22,"Plague","S. Carpoforo"
1630-05-22,"Plague","S. Carpoforo"
1630-05-22,"Plague","S. Carpoforo"
1630-05-22,"Plague","S. Lorenzo"
1630-05-22,"Plague","S. Protaso in Campo foris"
1630-05-22,"Plague","S. Protaso in Campo foris"
1630-05-22,"Plague","S. Satiro"
1630-05-22,"Plague","S. Simpliciano"
1630-05-22,"Plague","S. Simpliciano"
1630-05-22,"Plague","S. Stefano in Brolo"
1630-05-23,"Not_plague","S. Babila"
1630-05-23,"Not_plague","S. Carpoforo"
1630-05-23,"Not_plague","S. Cosma e Damiano"
1630-05-23,"Not_plague","S. Eufemia"
1630-05-23,"Not_plague","S. Gottardo"
1630-05-23,"Not_plague","S. Nazaro in Brolo"
1630-05-23,"Not_plague","S. Pietro in Sala"
1630-05-23,"Not_plague","S. Pietro in Sala"
1630-05-23,"Not_plague","S. Rocco"
1630-05-23,"Not_plague","S. Sisto"
1630-05-23,"Not_plague","S. Stefano in Brolo"
1630-05-23,"Not_plague","S. Tommaso in Terramara"
1630-05-23,"Plague","S. Babila"
1630-05-23,"Plague","S. Babila"
1630-05-23,"Plague","S. Bartolomeo"
1630-05-23,"Plague","S. Bartolomeo"
1630-05-23,"Plague","S. Carpoforo"
1630-05-23,"Plague","S. Gottardo"
1630-05-23,"Plague","S. Gottardo"
1630-05-23,"Plague","S. Maria alla Porta"
1630-05-23,"Plague","S. Maria della Passerella"
1630-05-23,"Plague","S. Protaso in Campo foris"
1630-05-23,"Plague","S. Simpliciano"
1630-05-24,"Not_plague","S. Babila"
1630-05-24,"Not_plague","S. Babila"
1630-05-24,"Not_plague","S. Bartolomeo"
1630-05-24,"Not_plague","S. Maria alla Porta"
1630-05-24,"Not_plague","S. Michele al Gallo"
1630-05-24,"Not_plague","S. Nazaro in Brolo"
1630-05-24,"Not_plague","S. Pietro sul Dosso"
1630-05-24,"Not_plague","S. Protaso"
1630-05-24,"Not_plague","S. Raffaele"
1630-05-24,"Not_plague","S. Stefano in Brolo"
1630-05-24,"Not_plague","S. Stefano in Brolo"
1630-05-24,"Not_plague","S. Stefano in Brolo"
1630-05-24,"Plague","S. Andrea"
1630-05-24,"Plague","S. Babila"
1630-05-24,"Plague","S. Babila"
1630-05-24,"Plague","S. Bartolomeo"
1630-05-24,"Plague","S. Giovanni Laterano"
1630-05-24,"Plague","S. Satiro"
1630-05-24,"Plague","S. Stefano in Brolo"
1630-05-24,"Plague","S. Stefano in Brolo"
1630-05-24,"Plague","S. Vittore al Teatro"
1630-05-25,"Not_plague","S. Babila"
1630-05-25,"Not_plague","S. Bartolomeo"
1630-05-25,"Not_plague","S. Giovanni Laterano"
1630-05-25,"Not_plague","S. Gottardo"
1630-05-25,"Not_plague","S. Lorenzo"
1630-05-25,"Not_plague","S. Lorenzo"
1630-05-25,"Not_plague","S. Maria Beltrade"
1630-05-25,"Not_plague","S. Maria Beltrade"
1630-05-25,"Not_plague","S. Nazaro in Brolo"
1630-05-25,"Not_plague","S. Pietro in Campo Lodigiano"
1630-05-25,"Not_plague","S. Stefano in Brolo"
1630-05-25,"Not_plague","S. Stefano in Brolo"
1630-05-25,"Not_plague","S. Stefano in Brolo"
1630-05-25,"Not_plague","S. Vito in Pasquirolo"
1630-05-25,"Plague","S. Babila"
1630-05-25,"Plague","S. Babila"
1630-05-25,"Plague","S. Babila"
1630-05-25,"Plague","S. Babila"
1630-05-25,"Plague","S. Bartolomeo"
1630-05-25,"Plague","S. Maria alla Porta"
1630-05-25,"Plague","S. Maria alla Porta"
1630-05-25,"Plague","S. Maria alla Porta"
1630-05-25,"Plague","S. Maria alla Porta"
1630-05-25,"Plague","S. Michele in Metropolitana"
1630-05-25,"Plague","S. Michele in Metropolitana"
1630-05-25,"Plague","S. Satiro"
1630-05-25,"Plague","S. Satiro"
1630-05-25,"Plague","S. Satiro"
1630-05-25,"Plague","S. Stefano in Brolo"
1630-05-25,"Plague","S. Stefano in Brolo"
1630-05-25,"Plague","S. Tommaso in Terramara"
1630-05-25,"Plague",NA
1630-05-26,"Not_plague","S. Babila"
1630-05-26,"Not_plague","S. Giorgio al Pozzo Bianco"
1630-05-26,"Not_plague","S. Giovanni sul Muro"
1630-05-26,"Not_plague","S. Giovanni sul Muro"
1630-05-26,"Not_plague","S. Marcellino"
1630-05-26,"Not_plague","S. Mattia alla Moneta"
1630-05-26,"Not_plague","S. Stefano in Brolo"
1630-05-26,"Not_plague","S. Vittore al Teatro"
1630-05-26,"Plague","S. Calimero"
1630-05-26,"Plague","S. Cosma e Damiano"
1630-05-26,"Plague","S. Giovanni sul Muro"
1630-05-26,"Plague","S. Giovanni sul Muro"
1630-05-26,"Plague","S. Maria Podone"
1630-05-26,"Plague","S. Michele al Gallo"
1630-05-26,"Plague","S. Nazaro in Brolo"
1630-05-26,"Plague","S. Paolo in Compito"
1630-05-26,"Plague","S. Protaso in Campo foris"
1630-05-26,"Plague","S. Protaso in Campo foris"
1630-05-26,"Plague","S. Raffaele"
1630-05-26,"Plague","S. Satiro"
1630-05-26,"Plague","S. Tecla"
1630-05-26,"Plague","S. Vittore al Teatro"
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-26,"Plague",NA
1630-05-27,"Not_plague","S. Bartolomeo"
1630-05-27,"Not_plague","S. Carpoforo"
1630-05-27,"Not_plague","S. Giovanni Laterano"
1630-05-27,"Not_plague","S. Lorenzo"
1630-05-27,"Not_plague","S. Maria Beltrade"
1630-05-27,"Not_plague","S. Maria Segreta"
1630-05-27,"Not_plague","S. Maria Segreta"
1630-05-27,"Not_plague","S. Pietro in Campo Lodigiano"
1630-05-27,"Not_plague","S. Protaso"
1630-05-27,"Not_plague","S. Simpliciano"
1630-05-27,"Not_plague","S. Stefano in Brolo"
1630-05-27,"Not_plague","S. Tecla"
1630-05-27,"Not_plague","S. Tecla"
1630-05-27,"Not_plague","S. Tommaso in Terramara"
1630-05-27,"Not_plague","S. Vittore al Teatro"
1630-05-27,"Not_plague",NA
1630-05-27,"Not_plague",NA
1630-05-27,"Not_plague",NA
1630-05-27,"Not_plague",NA
1630-05-27,"Plague","S. Babila"
1630-05-27,"Plague","S. Babila"
1630-05-27,"Plague","S. Bartolomeo"
1630-05-27,"Plague","S. Bartolomeo"
1630-05-27,"Plague","S. Bartolomeo"
1630-05-27,"Plague","S. Lorenzo"
1630-05-27,"Plague","S. Protaso ad Monachos"
1630-05-27,"Plague","S. Protaso ad Monachos"
1630-05-27,"Plague","S. Protaso ad Monachos"
1630-05-27,"Plague","S. Protaso ad Monachos"
1630-05-27,"Plague","S. Protaso in Campo foris"
1630-05-27,"Plague","S. Satiro"
1630-05-27,"Plague","S. Stefano in Brolo"
1630-05-27,"Plague","S. Stefano in Nosiggia"
1630-05-27,"Plague",NA
1630-05-27,"Plague",NA
1630-05-27,"Plague",NA
1630-05-28,"Not_plague","S. Bartolomeo"
1630-05-28,"Not_plague","S. Maria Beltrade"
1630-05-28,"Not_plague","S. Nazaro in Brolo"
1630-05-28,"Plague","S. Babila"
1630-05-28,"Plague","S. Babila"
1630-05-28,"Plague","S. Babila"
1630-05-28,"Plague","S. Babila"
1630-05-28,"Plague","S. Cosma e Damiano"
1630-05-28,"Plague","S. Cosma e Damiano"
1630-05-28,"Plague","S. Michele in Metropolitana"
1630-05-28,"Plague","S. Nazaro in Brolo"
1630-05-28,"Plague","S. Protaso ad Monachos"
1630-05-28,"Plague","S. Protaso ad Monachos"
1630-05-28,"Plague","S. Protaso ad Monachos"
1630-05-28,"Plague","S. Protaso in Campo foris"
1630-05-28,"Plague","S. Protaso in Campo foris"
1630-05-28,"Plague","S. Protaso in Campo foris"
1630-05-28,"Plague","S. Protaso in Campo foris"
1630-05-28,"Plague","S. Protaso in Campo foris"
1630-05-28,"Plague","S. Stefano in Brolo"
1630-05-28,"Plague","S. Stefano in Brolo"
1630-05-28,"Plague","S. Stefano in Brolo"
1630-05-28,"Plague",NA
1630-05-29,"Not_plague","S. Babila"
1630-05-29,"Not_plague","S. Bartolomeo"
1630-05-29,"Not_plague","S. Bartolomeo"
1630-05-29,"Not_plague","S. Calimero"
1630-05-29,"Not_plague","S. Giovanni Laterano"
1630-05-29,"Not_plague","S. Giovanni sul Muro"
1630-05-29,"Not_plague","S. Lorenzo"
1630-05-29,"Not_plague","S. Michele al Gallo"
1630-05-29,"Not_plague","S. Raffaele"
1630-05-29,"Not_plague","S. Vito in Pasquirolo"
1630-05-29,"Plague","S. Babila"
1630-05-29,"Plague","S. Bartolomeo"
1630-05-29,"Plague","S. Giovanni alle Quattro Facce"
1630-05-29,"Plague","S. Giovanni sul Muro"
1630-05-29,"Plague","S. Giovanni sul Muro"
1630-05-29,"Plague","S. Lorenzo"
1630-05-29,"Plague","S. Lorenzo"
1630-05-29,"Plague","S. Lorenzo"
1630-05-29,"Plague","S. Lorenzo"
1630-05-29,"Plague","S. Lorenzo"
1630-05-30,"Not_plague","S. Babila"
1630-05-30,"Not_plague","S. Babila"
1630-05-30,"Not_plague","S. Carpoforo"
1630-05-30,"Not_plague","S. Lorenzo"
1630-05-30,"Not_plague","S. Lorenzo"
1630-05-30,"Not_plague","S. Marcellino"
1630-05-30,"Not_plague","S. Maria alla Porta"
1630-05-30,"Not_plague","S. Michele al Gallo"
1630-05-30,"Not_plague","S. Paolo in Compito"
1630-05-30,"Not_plague","S. Protaso in Campo foris"
1630-05-30,"Not_plague","S. Stefano in Brolo"
1630-05-30,"Not_plague","S. Stefano in Brolo"
1630-05-30,"Not_plague","S. Stefano in Nosiggia"
1630-05-30,"Plague","S. Babila"
1630-05-30,"Plague","S. Babila"
1630-05-30,"Plague","S. Bartolomeo"
1630-05-30,"Plague","S. Bartolomeo"
1630-05-30,"Plague","S. Bartolomeo"
1630-05-30,"Plague","S. Bartolomeo"
1630-05-30,"Plague","S. Bartolomeo"
1630-05-30,"Plague","S. Carpoforo"
1630-05-30,"Plague","S. Carpoforo"
1630-05-30,"Plague","S. Maria Beltrade"
1630-05-30,"Plague","S. Maria Beltrade"
1630-05-30,"Plague","S. Michele in Metropolitana"
1630-05-30,"Plague","S. Protaso in Campo foris"
1630-05-30,"Plague","S. Simpliciano"
1630-05-30,"Plague","S. Stefano in Burgundia"
1630-05-31,"Not_plague","S. Babila"
1630-05-31,"Not_plague","S. Bartolomeo"
1630-05-31,"Not_plague","S. Bartolomeo"
1630-05-31,"Not_plague","S. Bartolomeo"
1630-05-31,"Not_plague","S. Calimero"
1630-05-31,"Not_plague","S. Carpoforo"
1630-05-31,"Not_plague","S. Carpoforo"
1630-05-31,"Not_plague","S. Nazaro alla Barona"
1630-05-31,"Not_plague","S. Pietro in Sala"
1630-05-31,"Not_plague","S. Protaso in Campo foris"
1630-05-31,"Not_plague","S. Sisto"
1630-05-31,"Not_plague","S. Stefano in Brolo"
1630-05-31,"Plague","S. Bartolomeo"
1630-05-31,"Plague","S. Donnino alla Mazza"
1630-05-31,"Plague","S. Maria Beltrade"
1630-05-31,"Plague","S. Michele in Metropolitana"
1630-05-31,"Plague","S. Simpliciano"
1630-05-31,"Plague","S. Simpliciano"
1630-05-31,"Plague","S. Stefano in Brolo"
1630-05-31,"Plague","S. Stefano in Brolo"
1630-05-31,"Plague","S. Stefano in Brolo"
1630-05-31,"Plague","S. Stefano in Brolo"
1630-06-01,"Not_plague","S. Bartolomeo"
1630-06-01,"Not_plague","S. Giorgio al Palazzo"
1630-06-01,"Not_plague","S. Maria Podone"
1630-06-01,"Not_plague","S. Maria Segreta"
1630-06-01,"Not_plague","S. Michele alla Chiusa"
1630-06-01,"Not_plague","S. Nazaro in Brolo"
1630-06-01,"Not_plague","S. Stefano in Brolo"
1630-06-01,"Plague","S. Babila"
1630-06-01,"Plague","S. Babila"
1630-06-01,"Plague","S. Bartolomeo"
1630-06-01,"Plague","S. Eufemia"
1630-06-01,"Plague","S. Lorenzo"
1630-06-01,"Plague","S. Lorenzo"
1630-06-01,"Plague","S. Lorenzo"
1630-06-01,"Plague","S. Lorenzo"
1630-06-01,"Plague","S. Nazaro in Brolo"
1630-06-01,"Plague","S. Nazaro in Brolo"
1630-06-01,"Plague","S. Nazaro in Brolo"
1630-06-01,"Plague","S. Pietro sul Dosso"
1630-06-01,"Plague","S. Stefano in Brolo"
1630-06-01,"Plague","S. Stefano in Brolo"
1630-06-01,"Plague","S. Stefano in Brolo"
1630-06-01,"Plague","S. Stefano in Brolo"
1630-06-01,"Plague","S. Vittore al Corpo"
1630-06-02,"Not_plague","S. Andrea"
1630-06-02,"Not_plague","S. Calimero"
1630-06-02,"Not_plague","S. Maria di Calvairate"
1630-06-02,"Not_plague","S. Pietro in Campo Lodigiano"
1630-06-02,"Not_plague","S. Stefano in Brolo"
1630-06-02,"Not_plague","S. Stefano in Brolo"
1630-06-02,"Not_plague","S. Vincenzo al Monastero Novo"
1630-06-02,"Plague","S. Bartolomeo"
1630-06-02,"Plague","S. Calimero"
1630-06-02,"Plague","S. Eufemia"
1630-06-02,"Plague","S. Eusebio"
1630-06-02,"Plague","S. Giovanni Laterano"
1630-06-02,"Plague","S. Giovanni Laterano"
1630-06-02,"Plague","S. Nazaro in Brolo"
1630-06-02,"Plague","S. Nazaro in Brolo"
1630-06-02,"Plague","S. Nazaro in Brolo"
1630-06-02,"Plague","S. Paolo in Compito"
1630-06-02,"Plague","S. Simpliciano"
1630-06-02,"Plague","S. Tommaso in Terramara"
1630-06-02,"Plague",NA
1630-06-02,"Plague",NA
1630-06-03,"Not_plague","S. Babila"
1630-06-03,"Not_plague","S. Babila"
1630-06-03,"Not_plague","S. Lorenzo"
1630-06-03,"Not_plague","S. Paolo in Compito"
1630-06-03,"Not_plague","S. Pietro in Campo Lodigiano"
1630-06-03,"Not_plague","S. Pietro sul Dosso"
1630-06-03,"Not_plague","S. Satiro"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Brolo"
1630-06-03,"Not_plague","S. Stefano in Nosiggia"
1630-06-03,"Not_plague","S. Trinità"
1630-06-03,"Not_plague","S. Vincenzo al Monastero Novo"
1630-06-03,"Plague","S. Andrea"
1630-06-03,"Plague","S. Andrea"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Babila"
1630-06-03,"Plague","S. Cosma e Damiano"
1630-06-03,"Plague","S. Donnino alla Mazza"
1630-06-03,"Plague","S. Donnino alla Mazza"
1630-06-03,"Plague","S. Eufemia"
1630-06-03,"Plague","S. Giovanni Laterano"
1630-06-03,"Plague","S. Giovanni Laterano"
1630-06-03,"Plague","S. Giovanni sul Muro"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Lorenzo"
1630-06-03,"Plague","S. Maria al Corpo"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria alla Porta"
1630-06-03,"Plague","S. Maria Beltrade"
1630-06-03,"Plague","S. Maria Podone"
1630-06-03,"Plague","S. Maria Segreta"
1630-06-03,"Plague","S. Martino al Corpo"
1630-06-03,"Plague","S. Martino al Corpo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nazaro in Brolo"
1630-06-03,"Plague","S. Nicolao"
1630-06-03,"Plague","S. Paolo in Compito"
1630-06-03,"Plague","S. Paolo in Compito"
1630-06-03,"Plague","S. Paolo in Compito"
1630-06-03,"Plague","S. Pietro in Caminadella"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Pietro sul Dosso"
1630-06-03,"Plague","S. Satiro"
1630-06-03,"Plague","S. Sebastiano"
1630-06-03,"Plague","S. Simpliciano"
1630-06-03,"Plague","S. Simpliciano"
1630-06-03,"Plague","S. Simpliciano"
1630-06-03,"Plague","S. Simpliciano"
1630-06-03,"Plague","S. Simpliciano"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Stefano in Brolo"
1630-06-03,"Plague","S. Tecla"
1630-06-03,"Plague","S. Trinità"
1630-06-03,"Plague","S. Trinità"
1630-06-03,"Plague","S. Trinità"
1630-06-03,"Plague","S. Vincenzo al Monastero Novo"
1630-06-03,"Plague","S. Vincenzo in Prato"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague","S. Vittore al Teatro"
1630-06-03,"Plague",NA
1630-06-03,"Plague",NA
1630-06-03,"Plague",NA
1630-06-04,"Not_plague","S. Giovanni Laterano"
1630-06-04,"Not_plague","S. Maria Beltrade"
1630-06-04,"Not_plague","S. Maria Beltrade"
1630-06-04,"Not_plague","S. Michele in Metropolitana"
1630-06-04,"Not_plague","S. Paolo in Compito"
1630-06-04,"Not_plague","S. Paolo in Compito"
1630-06-04,"Not_plague","S. Simpliciano"
1630-06-04,"Not_plague","S. Stefano in Brolo"
1630-06-04,"Not_plague","S. Trinità"
1630-06-04,"Not_plague","S. Trinità"
1630-06-04,"Not_plague","S. Trinità"
1630-06-04,"Not_plague","S. Trinità"
1630-06-04,"Plague","S. Babila"
1630-06-04,"Plague","S. Babila"
1630-06-04,"Plague","S. Babila"
1630-06-04,"Plague","S. Babila"
1630-06-04,"Plague","S. Babila"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Bartolomeo"
1630-06-04,"Plague","S. Cristoforo"
1630-06-04,"Plague","S. Cristoforo"
1630-06-04,"Plague","S. Giorgio al Palazzo"
1630-06-04,"Plague","S. Michele in Metropolitana"
1630-06-04,"Plague","S. Michele in Metropolitana"
1630-06-04,"Plague","S. Nazaro in Brolo"
1630-06-04,"Plague","S. Protaso in Campo intus"
1630-06-04,"Plague","S. Stefano in Brolo"
1630-06-04,"Plague","S. Stefano in Brolo"
1630-06-04,"Plague","S. Stefano in Brolo"
1630-06-04,"Plague","S. Stefano in Brolo"
1630-06-04,"Plague","S. Tecla"
1630-06-04,"Plague","S. Tommaso in Terramara"
1630-06-04,"Plague","S. Tommaso in Terramara"
1630-06-04,"Plague","S. Vittore al Teatro"
1630-06-04,"Plague","S. Vittore al Teatro"
1630-06-04,"Plague",NA
1630-06-05,"Not_plague","S. Calimero"
1630-06-05,"Not_plague","S. Nazaro in Brolo"
1630-06-05,"Not_plague","S. Trinità"
1630-06-05,"Not_plague","S. Vito al Carobbio"
1630-06-05,"Plague","S. Babila"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Bartolomeo"
1630-06-05,"Plague","S. Calimero"
1630-06-05,"Plague","S. Carpoforo"
1630-06-05,"Plague","S. Carpoforo"
1630-06-05,"Plague","S. Carpoforo"
1630-06-05,"Plague","S. Cristoforo"
1630-06-05,"Plague","S. Cristoforo"
1630-06-05,"Plague","S. Giovanni Laterano"
1630-06-05,"Plague","S. Maria alla Porta"
1630-06-05,"Plague","S. Maria Beltrade"
1630-06-05,"Plague","S. Maria Beltrade"
1630-06-05,"Plague","S. Maria Podone"
1630-06-05,"Plague","S. Martino al Corpo"
1630-06-05,"Plague","S. Nazaro in Brolo"
1630-06-05,"Plague","S. Nazaro in Brolo"
1630-06-05,"Plague","S. Nazaro in Brolo"
1630-06-05,"Plague","S. Nazaro in Brolo"
1630-06-05,"Plague","S. Nazaro in Brolo"
1630-06-05,"Plague","S. Pietro con la Rete"
1630-06-05,"Plague","S. Pietro in Campo Lodigiano"
1630-06-05,"Plague","S. Pietro in Campo Lodigiano"
1630-06-05,"Plague","S. Sebastiano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Simpliciano"
1630-06-05,"Plague","S. Stefano in Brolo"
1630-06-05,"Plague","S. Stefano in Brolo"
1630-06-05,"Plague","S. Stefano in Brolo"
1630-06-05,"Plague","S. Tecla"
1630-06-05,"Plague","S. Trinità"
1630-06-05,"Plague","S. Vincenzo"
1630-06-05,"Plague","S. Vito al Carobbio"
1630-06-05,"Plague","S. Vittore al Teatro"
1630-06-05,"Plague","S. Vittore al Teatro"
1630-06-06,"Not_plague","S. Eufemia"
1630-06-06,"Not_plague","S. Maria Beltrade"
1630-06-06,"Not_plague","S. Protaso"
1630-06-06,"Plague","S. Apolinaro"
