"Date","Death_cause","Parish","count"
"1630-05-29","Plague","S. Lorenzo",5
"1630-05-30","Not_plague","S. Babila",2
"1630-05-30","Not_plague","S. Carpoforo",1
"1630-05-30","Not_plague","S. Lorenzo",2
"1630-05-30","Not_plague","S. Marcellino",1
"1630-05-30","Not_plague","S. Maria alla Porta",1
"1630-05-30","Not_plague","S. Michele al Gallo",1
"1630-05-30","Not_plague","S. Paolo in Compito",1
"1630-05-30","Not_plague","S. Protaso in Campo foris",1
"1630-05-30","Not_plague","S. Stefano in Brolo",2
"1630-05-30","Not_plague","S. Stefano in Nosiggia",1
"1630-05-30","Plague","S. Babila",2
"1630-05-30","Plague","S. Bartolomeo",5
"1630-05-30","Plague","S. Carpoforo",2
"1630-05-30","Plague","S. Maria Beltrade",2
"1630-05-30","Plague","S. Michele in Metropolitana",1
"1630-05-30","Plague","S. Protaso in Campo foris",1
"1630-05-30","Plague","S. Simpliciano",1
"1630-05-30","Plague","S. Stefano in Burgundia",1
"1630-05-31","Not_plague","S. Babila",1
"1630-05-31","Not_plague","S. Bartolomeo",3
"1630-05-31","Not_plague","S. Calimero",1
"1630-05-31","Not_plague","S. Carpoforo",2
"1630-05-31","Not_plague","S. Nazaro alla Barona",1
"1630-05-31","Not_plague","S. Pietro in Sala",1
"1630-05-31","Not_plague","S. Protaso in Campo foris",1
"1630-05-31","Not_plague","S. Sisto",1
"1630-05-31","Not_plague","S. Stefano in Brolo",1
"1630-05-31","Plague","S. Bartolomeo",1
"1630-05-31","Plague","S. Donnino alla Mazza",1
"1630-05-31","Plague","S. Maria Beltrade",1
"1630-05-31","Plague","S. Michele in Metropolitana",1
"1630-05-31","Plague","S. Simpliciano",2
"1630-05-31","Plague","S. Stefano in Brolo",4
"1630-06-01","Not_plague","S. Bartolomeo",1
"1630-06-01","Not_plague","S. Giorgio al Palazzo",1
"1630-06-01","Not_plague","S. Maria Podone",1
"1630-06-01","Not_plague","S. Maria Segreta",1
"1630-06-01","Not_plague","S. Michele alla Chiusa",1
"1630-06-01","Not_plague","S. Nazaro in Brolo",1
"1630-06-01","Not_plague","S. Stefano in Brolo",1
"1630-06-01","Plague","S. Babila",2
"1630-06-01","Plague","S. Bartolomeo",1
"1630-06-01","Plague","S. Eufemia",1
"1630-06-01","Plague","S. Lorenzo",4
"1630-06-01","Plague","S. Nazaro in Brolo",3
"1630-06-01","Plague","S. Pietro sul Dosso",1
"1630-06-01","Plague","S. Stefano in Brolo",4
"1630-06-01","Plague","S. Vittore al Corpo",1
"1630-06-02","Not_plague","S. Andrea",1
"1630-06-02","Not_plague","S. Calimero",1
"1630-06-02","Not_plague","S. Maria di Calvairate",1
"1630-06-02","Not_plague","S. Pietro in Campo Lodigiano",1
"1630-06-02","Not_plague","S. Stefano in Brolo",2
"1630-06-02","Not_plague","S. Vincenzo al Monastero Novo",1
"1630-06-02","Plague","S. Bartolomeo",1
"1630-06-02","Plague","S. Calimero",1
"1630-06-02","Plague","S. Eufemia",1
"1630-06-02","Plague","S. Eusebio",1
"1630-06-02","Plague","S. Giovanni Laterano",2
"1630-06-02","Plague","S. Nazaro in Brolo",3
"1630-06-02","Plague","S. Paolo in Compito",1
"1630-06-02","Plague","S. Simpliciano",1
"1630-06-02","Plague","S. Tommaso in Terramara",1
"1630-06-02","Plague",NA,2
"1630-06-03","Not_plague","S. Babila",2
"1630-06-03","Not_plague","S. Lorenzo",1
"1630-06-03","Not_plague","S. Paolo in Compito",1
"1630-06-03","Not_plague","S. Pietro in Campo Lodigiano",1
"1630-06-03","Not_plague","S. Pietro sul Dosso",1
"1630-06-03","Not_plague","S. Satiro",1
"1630-06-03","Not_plague","S. Stefano in Brolo",6
"1630-06-03","Not_plague","S. Stefano in Nosiggia",1
"1630-06-03","Not_plague","S. Trinità",1
"1630-06-03","Not_plague","S. Vincenzo al Monastero Novo",1
"1630-06-03","Plague","S. Andrea",2
"1630-06-03","Plague","S. Babila",11
"1630-06-03","Plague","S. Cosma e Damiano",1
"1630-06-03","Plague","S. Donnino alla Mazza",2
"1630-06-03","Plague","S. Eufemia",1
"1630-06-03","Plague","S. Giovanni Laterano",2
"1630-06-03","Plague","S. Giovanni sul Muro",1
"1630-06-03","Plague","S. Lorenzo",8
"1630-06-03","Plague","S. Maria al Corpo",1
"1630-06-03","Plague","S. Maria alla Porta",8
"1630-06-03","Plague","S. Maria Beltrade",1
"1630-06-03","Plague","S. Maria Podone",1
"1630-06-03","Plague","S. Maria Segreta",1
"1630-06-03","Plague","S. Martino al Corpo",2
"1630-06-03","Plague","S. Nazaro in Brolo",9
"1630-06-03","Plague","S. Nicolao",1
"1630-06-03","Plague","S. Paolo in Compito",3
"1630-06-03","Plague","S. Pietro in Caminadella",1
"1630-06-03","Plague","S. Pietro sul Dosso",6
"1630-06-03","Plague","S. Satiro",1
"1630-06-03","Plague","S. Sebastiano",1
"1630-06-03","Plague","S. Simpliciano",5
"1630-06-03","Plague","S. Stefano in Brolo",26
"1630-06-03","Plague","S. Tecla",1
"1630-06-03","Plague","S. Trinità",3
"1630-06-03","Plague","S. Vincenzo al Monastero Novo",1
"1630-06-03","Plague","S. Vincenzo in Prato",1
"1630-06-03","Plague","S. Vittore al Teatro",8
"1630-06-03","Plague",NA,3
"1630-06-04","Not_plague","S. Giovanni Laterano",1
"1630-06-04","Not_plague","S. Maria Beltrade",2
"1630-06-04","Not_plague","S. Michele in Metropolitana",1
"1630-06-04","Not_plague","S. Paolo in Compito",2
"1630-06-04","Not_plague","S. Simpliciano",1
"1630-06-04","Not_plague","S. Stefano in Brolo",1
"1630-06-04","Not_plague","S. Trinità",4
"1630-06-04","Plague","S. Babila",5
"1630-06-04","Plague","S. Bartolomeo",7
"1630-06-04","Plague","S. Cristoforo",2
"1630-06-04","Plague","S. Giorgio al Palazzo",1
"1630-06-04","Plague","S. Michele in Metropolitana",2
"1630-06-04","Plague","S. Nazaro in Brolo",1
"1630-06-04","Plague","S. Protaso in Campo intus",1
"1630-06-04","Plague","S. Stefano in Brolo",4
"1630-06-04","Plague","S. Tecla",1
"1630-06-04","Plague","S. Tommaso in Terramara",2
"1630-06-04","Plague","S. Vittore al Teatro",2
"1630-06-04","Plague",NA,1
"1630-06-05","Not_plague","S. Calimero",1
"1630-06-05","Not_plague","S. Nazaro in Brolo",1
"1630-06-05","Not_plague","S. Trinità",1
"1630-06-05","Not_plague","S. Vito al Carobbio",1
"1630-06-05","Plague","S. Babila",1
"1630-06-05","Plague","S. Bartolomeo",6
"1630-06-05","Plague","S. Calimero",1
"1630-06-05","Plague","S. Carpoforo",3
"1630-06-05","Plague","S. Cristoforo",2
"1630-06-05","Plague","S. Giovanni Laterano",1
"1630-06-05","Plague","S. Maria alla Porta",1
"1630-06-05","Plague","S. Maria Beltrade",2
"1630-06-05","Plague","S. Maria Podone",1
"1630-06-05","Plague","S. Martino al Corpo",1
"1630-06-05","Plague","S. Nazaro in Brolo",5
"1630-06-05","Plague","S. Pietro con la Rete",1
"1630-06-05","Plague","S. Pietro in Campo Lodigiano",2
"1630-06-05","Plague","S. Sebastiano",1
"1630-06-05","Plague","S. Simpliciano",7
"1630-06-05","Plague","S. Stefano in Brolo",3
"1630-06-05","Plague","S. Tecla",1
"1630-06-05","Plague","S. Trinità",1
"1630-06-05","Plague","S. Vincenzo",1
"1630-06-05","Plague","S. Vito al Carobbio",1
"1630-06-05","Plague","S. Vittore al Teatro",2
"1630-06-06","Not_plague","S. Eufemia",1
"1630-06-06","Not_plague","S. Maria Beltrade",1
"1630-06-06","Not_plague","S. Protaso",1
"1630-06-06","Plague","S. Apolinaro",1
"1630-06-06","Plague","S. Babila",2
"1630-06-06","Plague","S. Bartolomeo",3
"1630-06-06","Plague","S. Carpoforo",1
"1630-06-06","Plague","S. Eusebio",1
"1630-06-06","Plague","S. Gottardo",1
"1630-06-06","Plague","S. Lorenzo",2
"1630-06-06","Plague","S. Maria Beltrade",1
"1630-06-06","Plague","S. Michele in Metropolitana",2
"1630-06-06","Plague","S. Nazaro in Brolo",2
"1630-06-06","Plague","S. Nicolao",1
"1630-06-06","Plague","S. Salvatore",1
"1630-06-06","Plague","S. Satiro",1
"1630-06-06","Plague","S. Stefano in Brolo",1
"1630-06-06","Plague","S. Stefano in Nosiggia",1
"1630-06-06","Plague","S. Vincenzo in Prato",1
"1630-06-06","Plague","S. Vito al Carobbio",1
"1630-06-06","Plague","S. Vittore e 40 Martiri",1
"1630-06-06","Plague",NA,1
"1630-06-07","Not_plague","S. Bartolomeo",1
"1630-06-07","Not_plague","S. Gottardo",1
"1630-06-07","Not_plague","S. Lorenzo",1
"1630-06-07","Not_plague","S. Stefano in Brolo",1
"1630-06-07","Plague","S. Bartolomeo",3
"1630-06-07","Plague","S. Carpoforo",2
"1630-06-07","Plague","S. Eufemia",1
"1630-06-07","Plague","S. Giovanni Laterano",2
"1630-06-07","Plague","S. Lorenzo",2
"1630-06-07","Plague","S. Marcellino",1
"1630-06-07","Plague","S. Maria alla Porta",1
"1630-06-07","Plague","S. Maria Beltrade",1
"1630-06-07","Plague","S. Maria Segreta",1
"1630-06-07","Plague","S. Pietro sul Dosso",1
"1630-06-07","Plague","S. Stefano in Brolo",1
"1630-06-07","Plague","S. Stefano in Burgundia",1
"1630-06-07","Plague","S. Vito al Carobbio",2
"1630-06-07","Plague","S. Vittore al Teatro",4
"1630-06-07","Plague",NA,1
"1630-06-08","Not_plague","S. Calimero",1
"1630-06-08","Not_plague","S. Michele al Gallo",1
"1630-06-08","Not_plague","S. Nazaro in Brolo",1
"1630-06-08","Not_plague","S. Paolo in Compito",1
"1630-06-08","Not_plague","S. Protaso in Campo intus",1
"1630-06-08","Not_plague","S. Simpliciano",1
"1630-06-08","Not_plague","S. Stefano in Brolo",2
"1630-06-08","Not_plague","S. Vittore al Teatro",1
"1630-06-08","Plague","S. Babila",4
"1630-06-08","Plague","S. Bartolomeo",3
"1630-06-08","Plague","S. Calimero",1
"1630-06-08","Plague","S. Donnino alla Mazza",2
"1630-06-08","Plague","S. Eufemia",1
"1630-06-08","Plague","S. Giovanni sul Muro",1
"1630-06-08","Plague","S. Gottardo",1
"1630-06-08","Plague","S. Lorenzo",1
"1630-06-08","Plague","S. Maria alla Porta",2
"1630-06-08","Plague","S. Maria Beltrade",1
"1630-06-08","Plague","S. Nazaro in Brolo",1
"1630-06-08","Plague","S. Nicolao",1
"1630-06-08","Plague","S. Pietro in Caminadella",1
"1630-06-08","Plague","S. Pietro sul Dosso",1
"1630-06-08","Plague","S. Protaso ad Monachos",3
"1630-06-08","Plague","S. Simpliciano",2
"1630-06-08","Plague","S. Stefano in Brolo",1
"1630-06-08","Plague","S. Tecla",2
"1630-06-08","Plague","S. Tommaso in Terramara",1
"1630-06-08","Plague","S. Vittore al Teatro",1
"1630-06-08","Plague",NA,1
"1630-06-09","Not_plague","S. Babila",2
"1630-06-09","Not_plague","S. Marie ad Boschettum",1
"1630-06-09","Not_plague","S. Nazaro in Brolo",1
"1630-06-09","Not_plague","S. Simpliciano",1
"1630-06-09","Not_plague","S. Vincenzo in Prato",1
"1630-06-09","Not_plague",NA,1
"1630-06-09","Plague","S. Babila",1
"1630-06-09","Plague","S. Bartolomeo",5
"1630-06-09","Plague","S. Carpoforo",2
"1630-06-09","Plague","S. Eufemia",1
"1630-06-09","Plague","S. Giovanni Laterano",4
"1630-06-09","Plague","S. Gottardo",2
"1630-06-09","Plague","S. Lorenzo",1
"1630-06-09","Plague","S. Maria Beltrade",4
"1630-06-09","Plague","S. Protaso ad Monachos",1
"1630-06-09","Plague","S. Simpliciano",6
"1630-06-09","Plague","S. Stefano in Brolo",2
"1630-06-09","Plague","S. Vittore al Teatro",1
"1630-06-09","Plague","S. Vittore e 40 Martiri",1
"1630-06-09","Plague",NA,4
"1630-06-10","Not_plague","S. Eufemia",1
"1630-06-10","Not_plague","S. Pietro in Sala",1
"1630-06-10","Not_plague","S. Salvatore",1
"1630-06-10","Not_plague","S. Ticinese foris",1
"1630-06-10","Not_plague","S. Vito in Pasquirolo",1
"1630-06-10","Plague","S. Babila",7
"1630-06-10","Plague","S. Bartolomeo",9
"1630-06-10","Plague","S. Carpoforo",2
"1630-06-10","Plague","S. Eufemia",1
"1630-06-10","Plague","S. Giovanni sul Muro",1
"1630-06-10","Plague","S. Lorenzo",2
"1630-06-10","Plague","S. Maria Beltrade",2
"1630-06-10","Plague","S. Maria della Passerella",1
"1630-06-10","Plague","S. Nicolao",2
"1630-06-10","Plague","S. Pietro in Campo Lodigiano",1
"1630-06-10","Plague","S. Protaso ad Monachos",2
"1630-06-10","Plague","S. Protaso in Campo intus",1
"1630-06-10","Plague","S. Simpliciano",3
"1630-06-10","Plague","S. Sisto",1
"1630-06-10","Plague","S. Stefano in Brolo",2
"1630-06-10","Plague","S. Teresia",1
"1630-06-11","Not_plague","S. Bartolomeo",1
"1630-06-11","Not_plague","S. Eusebio",1
"1630-06-11","Not_plague","S. Maria Beltrade",1
"1630-06-11","Not_plague","S. Tommaso in Terramara",1
"1630-06-11","Not_plague",NA,1
"1630-06-11","Plague","S. Babila",1
"1630-06-11","Plague","S. Bartolomeo",4
"1630-06-11","Plague","S. Carpoforo",1
"1630-06-11","Plague","S. Eusebio",1
"1630-06-11","Plague","S. Giovanni sul Muro",2
"1630-06-11","Plague","S. Lorenzo",1
"1630-06-11","Plague","S. Maria alla Porta",1
"1630-06-11","Plague","S. Maria Beltrade",3
"1630-06-11","Plague","S. Mattia alla Moneta",1
"1630-06-11","Plague","S. Nazaro in Brolo",1
"1630-06-11","Plague","S. Sebastiano",1
"1630-06-11","Plague","S. Simpliciano",14
"1630-06-11","Plague","S. Stefano in Brolo",2
"1630-06-11","Plague","S. Tommaso in Terramara",1
"1630-06-11","Plague","S. Vito in Pasquirolo",1
"1630-06-11","Plague","S. Vittore al Teatro",1
"1630-06-11","Plague",NA,4
"1630-06-12","Not_plague","S. Bartolomeo",1
"1630-06-12","Not_plague","S. Giorgio al Pozzo Bianco",1
"1630-06-12","Not_plague","S. Pietro in Sala",1
"1630-06-12","Not_plague","S. Stefano in Brolo",1
"1630-06-12","Plague","S. Babila",1
"1630-06-12","Plague","S. Bartolomeo",4
"1630-06-12","Plague","S. Carpoforo",1
"1630-06-12","Plague","S. Eufemia",1
"1630-06-12","Plague","S. Giovanni sul Muro",1
"1630-06-12","Plague","S. Lorenzo",3
"1630-06-12","Plague","S. Maria alla Porta",2
"1630-06-12","Plague","S. Michele al Gallo",1
"1630-06-12","Plague","S. Michele in Metropolitana",2
"1630-06-12","Plague","S. Nazaro in Brolo",5
"1630-06-12","Plague","S. Protaso in Campo intus",1
"1630-06-12","Plague","S. Raffaele",1
"1630-06-12","Plague","S. Simpliciano",22
"1630-06-12","Plague","S. Stefano in Brolo",6
"1630-06-12","Plague","S. Vincenzo in Prato",1
"1630-06-12","Plague","S. Vito in Pasquirolo",1
"1630-06-12","Plague",NA,4
"1630-06-13","Not_plague","S. Babila",1
"1630-06-13","Not_plague","S. Michele in Metropolitana",1
"1630-06-13","Not_plague","S. Trinità",1
"1630-06-13","Plague","S. Andrea",2
"1630-06-13","Plague","S. Bartolomeo",4
"1630-06-13","Plague","S. Carpoforo",1
"1630-06-13","Plague","S. Giorgio al Palazzo",1
"1630-06-13","Plague","S. Giovanni sul Muro",2
"1630-06-13","Plague","S. Lorenzo",1
"1630-06-13","Plague","S. Maria alla Porta",3
"1630-06-13","Plague","S. Maria Beltrade",1
"1630-06-13","Plague","S. Nazaro al Castello",1
"1630-06-13","Plague","S. Nazaro in Brolo",2
"1630-06-13","Plague","S. Simpliciano",3
"1630-06-13","Plague","S. Stefano in Brolo",4
"1630-06-13","Plague","S. Stefano in Nosiggia",1
"1630-06-13","Plague","S. Tommaso in Terramara",1
"1630-06-13","Plague","S. Vincenzo in Prato",1
"1630-06-13","Plague",NA,2
"1630-06-14","Not_plague","S. Babila",1
"1630-06-14","Not_plague","S. Bartolomeo",1
"1630-06-14","Not_plague","S. Calimero",1
"1630-06-14","Not_plague","S. Nazaro in Brolo",1
"1630-06-14","Plague","S. Babila",11
"1630-06-14","Plague","S. Bartolomeo",7
"1630-06-14","Plague","S. Calimero",1
"1630-06-14","Plague","S. Carpoforo",1
"1630-06-14","Plague","S. Eufemia",1
"1630-06-14","Plague","S. Lorenzo",1
"1630-06-14","Plague","S. Maria alla Porta",1
"1630-06-14","Plague","S. Maria Beltrade",1
"1630-06-14","Plague","S. Maria Podone",1
"1630-06-14","Plague","S. Martino in Nosiggia",1
"1630-06-14","Plague","S. Michele in Metropolitana",1
"1630-06-14","Plague","S. Nazaro in Brolo",3
"1630-06-14","Plague","S. Pietro in Sala",2
"1630-06-14","Plague","S. Protaso in Campo intus",1
"1630-06-14","Plague","S. Simpliciano",4
"1630-06-14","Plague","S. Stefano in Brolo",10
"1630-06-14","Plague","S. Tommaso in Terramara",1
"1630-06-14","Plague","S. Trinità",4
"1630-06-14","Plague","S. Vincenzo in Pasquirolo",1
"1630-06-14","Plague","S. Vittore al Teatro",1
"1630-06-14","Plague",NA,4
"1630-06-15","Not_plague","S. Babila",3
"1630-06-15","Not_plague","S. Bartolomeo",1
"1630-06-15","Not_plague","S. Giovanni Laterano",1
"1630-06-15","Not_plague","S. Maria della Passerella",1
"1630-06-15","Not_plague","S. Nazaro in Brolo",1
"1630-06-15","Not_plague","S. Raffaele",1
"1630-06-15","Not_plague","S. Salvatore",1
"1630-06-15","Not_plague","S. Satiro",1
"1630-06-15","Not_plague","S. Simpliciano",1
"1630-06-15","Not_plague","S. Stefano in Brolo",2
"1630-06-15","Not_plague",NA,2
"1630-06-15","Plague","S. Andrea",3
"1630-06-15","Plague","S. Babila",7
"1630-06-15","Plague","S. Bartolomeo",8
"1630-06-15","Plague","S. Calimero",4
"1630-06-15","Plague","S. Carpoforo",6
"1630-06-15","Plague","S. Cosma e Damiano",1
"1630-06-15","Plague","S. Giovanni in Conca",1
"1630-06-15","Plague","S. Giovanni Laterano",12
"1630-06-15","Plague","S. Giovanni sul Muro",3
"1630-06-15","Plague","S. Lorenzo",5
"1630-06-15","Plague","S. Maria alla Porta",4
"1630-06-15","Plague","S. Maria Beltrade",4
"1630-06-15","Plague","S. Maria della Passerella",2
"1630-06-15","Plague","S. Maria di Calvairate",1
"1630-06-15","Plague","S. Maria Podone",13
"1630-06-15","Plague","S. Martino al Corpo",1
"1630-06-15","Plague","S. Mattia alla Moneta",2
"1630-06-15","Plague","S. Maurilio",2
"1630-06-15","Plague","S. Michele al Gallo",2
"1630-06-15","Plague","S. Nazaro in Brolo",18
"1630-06-15","Plague","S. Nicolao",2
"1630-06-15","Plague","S. Paolo in Compito",1
"1630-06-15","Plague","S. Pietro alla Vigna",2
"1630-06-15","Plague","S. Pietro sul Dosso",4
"1630-06-15","Plague","S. Protaso",1
"1630-06-15","Plague","S. Protaso ad Monachos",1
"1630-06-15","Plague","S. Protaso in Campo foris",3
"1630-06-15","Plague","S. Protaso in Campo intus",1
"1630-06-15","Plague","S. Raffaele",1
"1630-06-15","Plague","S. Rocco",2
"1630-06-15","Plague","S. Satiro",1
"1630-06-15","Plague","S. Sebastiano",1
"1630-06-15","Plague","S. Simpliciano",5
"1630-06-15","Plague","S. Stefano in Brolo",13
"1630-06-15","Plague","S. Stefano in Burgundia",1
"1630-06-15","Plague","S. Tecla",5
"1630-06-15","Plague","S. Trinità",1
"1630-06-15","Plague","S. Vito in Pasquirolo",2
"1630-06-15","Plague","S. Vittore al Teatro",2
"1630-06-15","Plague",NA,8
"1630-06-16","Not_plague","S. Bartolomeo",1
"1630-06-16","Not_plague","S. Simpliciano",1
"1630-06-16","Not_plague","S. Tecla",1
"1630-06-16","Plague","S. Babila",4
"1630-06-16","Plague","S. Bartolomeo",5
"1630-06-16","Plague","S. Carpoforo",1
"1630-06-16","Plague","S. Eufemia",1
"1630-06-16","Plague","S. Giorgio al Palazzo",3
"1630-06-16","Plague","S. Giovanni alle Quattro Facce",1
"1630-06-16","Plague","S. Giovanni in Conca",1
"1630-06-16","Plague","S. Giovanni sul Muro",1
"1630-06-16","Plague","S. Lorenzo",1
"1630-06-16","Plague","S. Maria Beltrade",1
"1630-06-16","Plague","S. Maria Podone",1
"1630-06-16","Plague","S. Martino al Corpo",3
"1630-06-16","Plague","S. Matteo la Bachetta",1
"1630-06-16","Plague","S. Nazaro in Brolo",4
"1630-06-16","Plague","S. Primo",1
"1630-06-16","Plague","S. Protaso in Campo foris",1
"1630-06-16","Plague","S. Simpliciano",2
"1630-06-16","Plague","S. Stefano in Brolo",6
"1630-06-16","Plague","S. Stefano in Nosiggia",1
"1630-06-16","Plague","S. Tecla",1
"1630-06-16","Plague","S. Tommaso in Terramara",2
"1630-06-16","Plague","S. Vito in Pasquirolo",1
"1630-06-16","Plague",NA,4
"1630-06-17","Not_plague","S. Nicolao",1
"1630-06-17","Not_plague","S. Trinità",1
"1630-06-17","Plague","S. Babila",2
"1630-06-17","Plague","S. Bartolomeo",4
"1630-06-17","Plague","S. Carpoforo",6
"1630-06-17","Plague","S. Giorgio al Palazzo",1
"1630-06-17","Plague","S. Giovanni Laterano",4
"1630-06-17","Plague","S. Gottardo",1
"1630-06-17","Plague","S. Lorenzo",5
"1630-06-17","Plague","S. Maria alla Porta",3
"1630-06-17","Plague","S. Maria Beltrade",7
"1630-06-17","Plague","S. Maria Segreta",1
"1630-06-17","Plague","S. Martino al Corpo",2
"1630-06-17","Plague","S. Michele in Metropolitana",2
"1630-06-17","Plague","S. Nazaro in Brolo",3
"1630-06-17","Plague","S. Nicolao",1
"1630-06-17","Plague","S. Pietro con la Rete",1
"1630-06-17","Plague","S. Pietro in Sala",2
"1630-06-17","Plague","S. Pietro sul Dosso",1
"1630-06-17","Plague","S. Simpliciano",2
"1630-06-17","Plague","S. Stefano in Brolo",5
"1630-06-17","Plague","S. Tecla",1
"1630-06-17","Plague","S. Vittore al Teatro",3
"1630-06-17","Plague",NA,3
"1630-06-18","Not_plague","S. Carpoforo",1
"1630-06-18","Not_plague","S. Stefano in Brolo",2
"1630-06-18","Plague","S. Andrea",1
"1630-06-18","Plague","S. Babila",6
"1630-06-18","Plague","S. Bartolomeo",6
"1630-06-18","Plague","S. Calimero",1
"1630-06-18","Plague","S. Carpoforo",4
"1630-06-18","Plague","S. Donnino alla Mazza",1
"1630-06-18","Plague","S. Eufemia",1
"1630-06-18","Plague","S. Giovanni Laterano",2
"1630-06-18","Plague","S. Gottardo",1
"1630-06-18","Plague","S. Maria alla Porta",2
"1630-06-18","Plague","S. Maria Beltrade",1
"1630-06-18","Plague","S. Maria del Paradiso",1
"1630-06-18","Plague","S. Maria Podone",1
"1630-06-18","Plague","S. Michele in Metropolitana",1
